Date,Close/Last,Volume,Open,High,Low
4/26/2016,616.88,2507082,626.17,626.75,614.88
4/25/2016,626.20,2680835,616.61,626.98,616.25
4/22/2016,620.50,5081401,624.47,628.25,611.56
4/21/2016,631.00,2569681,631.00,637.82,628.50
4/20/2016,632.99,2603048,630.00,636.55,623.00
4/19/2016,627.90,4054469,637.14,638.01,620.80
4/18/2016,635.35,4351587,625.35,637.64,624.96
4/15/2016,625.89,2883933,621.92,626.77,618.11
4/14/2016,620.75,3508881,615.07,624.38,615.07
4/13/2016,614.82,4224742,607.68,616.81,605.29
4/12/2016,603.17,2637241,598.40,604.06,592.31
4/11/2016,595.93,2700997,596.14,604.00,594.91
4/8/2016,594.60,2590326,594.32,597.86,589.00
4/7/2016,591.43,3185912,598.76,599.60,589.08
4/6/2016,602.08,2846646,587.52,602.39,587.50
4/5/2016,586.14,2279713,590.77,593.47,585.25
4/4/2016,593.19,2469551,599.00,599.50,590.55
4/1/2016,598.50,2914176,590.49,599.03,588.30
3/31/2016,593.64,2679930,599.28,600.75,592.21
3/30/2016,598.69,3888192,596.71,603.24,595.00
3/29/2016,593.86,4246662,580.15,595.85,576.50
3/28/2016,579.87,3121139,584.40,584.75,575.56
3/24/2016,582.95,5155728,567.11,583.55,567.08
3/23/2016,569.63,3978088,561.00,572.48,558.10
3/22/2016,560.48,3997376,545.11,562.76,545.05
3/21/2016,553.98,5151552,548.91,555.24,538.58
3/18/2016,552.08,7293341,560.94,562.33,546.09
3/17/2016,559.44,5919980,569.51,571.40,555.01
3/16/2016,574.27,3515329,576.64,581.32,571.14
3/15/2016,577.02,3870822,571.00,581.52,567.00
3/14/2016,573.37,3453040,567.00,576.89,563.05
3/11/2016,569.61,3769218,566.95,570.06,562.73
3/10/2016,558.93,3917562,566.74,567.00,547.90
3/9/2016,559.47,4374825,559.56,560.35,550.13
3/8/2016,560.26,4727151,557.87,571.35,554.74
3/7/2016,562.80,4928519,573.54,573.63,555.55
3/4/2016,575.14,3413742,581.07,581.40,571.07
3/3/2016,577.49,2737763,577.96,579.87,573.11
3/2/2016,580.21,4579461,581.75,585.00,573.70
3/1/2016,579.04,5024654,556.29,579.25,556.00
2/29/2016,552.52,4140465,554.00,564.81,552.51
2/26/2016,555.23,4870280,560.12,562.50,553.17
2/25/2016,555.15,4521887,555.52,559.39,545.29
2/24/2016,554.04,6222914,545.75,554.27,533.15
2/23/2016,552.94,4046481,555.55,556.91,545.33
2/22/2016,559.50,5555615,542.20,560.65,541.08
2/19/2016,534.90,4972834,520.71,535.95,515.35
2/18/2016,525.00,4733213,541.19,541.20,523.73
2/17/2016,534.10,4820780,528.74,537.48,519.39
2/16/2016,521.10,5112648,519.48,524.45,511.66
2/12/2016,507.08,5371180,510.70,516.75,501.49
2/11/2016,503.82,7390411,491.17,509.30,484.00
2/10/2016,490.48,6763135,491.76,504.66,486.00
2/9/2016,482.07,7055921,478.01,498.38,474.00
2/8/2016,488.10,9816331,486.47,493.50,475.21
2/5/2016,502.13,9683685,529.28,529.45,499.19
2/4/2016,536.26,6190328,525.00,538.99,519.22
2/3/2016,531.07,10043300,553.50,556.00,521.90
2/2/2016,552.10,6297634,570.00,571.56,550.09
2/1/2016,574.81,6337926,578.15,581.80,570.31
1/29/2016,587.00,14666690,571.98,593.00,570.00
1/28/2016,635.35,13639700,608.37,638.06,597.55
1/27/2016,583.35,5103760,601.99,603.39,578.78
1/26/2016,601.25,3755042,603.45,604.50,590.38
1/25/2016,596.53,4386098,597.99,608.50,594.56
1/22/2016,596.38,5104594,588.73,600.10,584.11
1/21/2016,575.02,4937346,573.58,588.81,568.22
1/20/2016,571.77,7957643,564.36,578.45,547.18
1/19/2016,574.48,4801408,577.09,584.00,566.45
1/15/2016,570.18,7776868,572.24,584.62,565.30
1/14/2016,593.00,7225454,580.25,602.25,569.88
1/13/2016,581.81,7643288,620.88,620.88,579.16
1/12/2016,617.89,4705651,625.25,625.99,612.24
1/11/2016,617.74,4874135,612.48,619.85,598.57
1/8/2016,607.05,5502757,619.66,624.14,606.00
1/7/2016,607.94,7040886,621.80,630.00,605.21
1/6/2016,632.65,5319526,622.00,639.79,620.31
1/5/2016,633.79,5814063,646.86,646.91,627.65
1/4/2016,636.99,9301459,656.29,657.72,627.51
12/31/2015,675.89,3745197,686.08,687.75,675.89
12/30/2015,689.07,3515318,691.89,695.49,686.38
12/29/2015,693.97,5729914,677.98,696.44,677.89
12/28/2015,675.20,3778019,665.56,675.50,665.50
12/24/2015,662.79,1092970,663.35,664.68,660.60
12/23/2015,663.70,2717739,666.50,666.60,656.63
12/22/2015,663.15,2666245,666.83,668.49,659.26
12/21/2015,664.51,3219507,668.50,669.90,658.93
12/18/2015,664.14,6817065,668.65,676.84,664.13
12/17/2015,670.65,3672133,680.00,682.50,670.65
12/16/2015,675.77,3955385,663.56,677.35,659.32
12/15/2015,658.64,4743133,665.03,671.50,657.35
12/14/2015,657.91,4340805,641.75,658.59,635.27
12/11/2015,640.15,5459737,651.23,657.88,639.62
12/10/2015,662.32,3446523,665.59,668.53,659.56
12/9/2015,664.79,5150488,678.00,679.00,655.68
12/8/2015,677.33,3646397,663.13,679.99,659.79
12/7/2015,669.83,3730440,674.74,675.46,660.50
12/4/2015,672.64,4532424,666.00,674.78,661.40
12/3/2015,666.25,5058428,679.44,682.79,661.48
12/2/2015,676.01,4265404,681.00,684.82,674.25
12/1/2015,679.06,4747651,673.75,681.00,667.86
11/30/2015,664.80,5492054,675.90,681.29,664.60
11/27/2015,673.26,1966801,680.80,680.99,672.10
11/25/2015,675.34,2690424,675.00,679.70,671.24
11/24/2015,671.15,4536359,674.14,675.80,661.21
11/23/2015,678.99,4377862,671.50,682.77,668.45
11/20/2015,668.45,3872690,667.94,668.87,657.57
11/19/2015,661.27,4702856,664.99,672.86,659.00
11/18/2015,663.54,4414554,646.51,664.88,646.37
11/17/2015,643.30,4317848,650.65,653.25,641.00
11/16/2015,647.81,7425083,640.92,649.99,622.29
11/13/2015,642.35,6242100,663.57,667.00,640.45
11/12/2015,665.60,4267454,673.00,675.64,664.22
11/11/2015,673.25,5378403,663.25,675.96,663.25
11/10/2015,659.68,3478282,651.01,660.00,647.26
11/9/2015,655.49,4042991,658.65,661.96,647.85
11/6/2015,659.37,4088119,655.00,662.26,652.00
11/5/2015,655.65,4721977,647.10,657.00,643.09
11/4/2015,640.95,4836452,627.76,645.93,627.35
11/3/2015,625.31,3244640,629.53,629.89,622.00
11/2/2015,628.35,2811340,627.13,628.63,620.41
10/30/2015,625.90,3871136,626.01,630.72,625.28
10/29/2015,626.55,3861249,617.70,627.54,615.39
10/28/2015,617.10,3916263,612.30,617.23,609.50
10/27/2015,611.01,3740923,608.60,614.71,605.53
10/26/2015,608.61,4266364,602.30,609.85,596.29
10/23/2015,599.03,10682230,617.68,619.45,595.36
10/22/2015,563.91,7586947,562.70,569.15,556.67
10/21/2015,555.77,3354070,563.87,565.25,552.52
10/20/2015,560.88,4341325,572.00,573.00,555.28
10/19/2015,573.15,4342881,570.76,579.00,567.38
10/16/2015,570.76,4307995,565.27,570.94,560.31
10/15/2015,562.44,4927031,547.75,563.00,547.00
10/14/2015,544.83,3573734,551.34,552.25,539.68
10/13/2015,548.90,2933013,546.26,553.20,543.10
10/12/2015,550.19,2772781,539.96,550.82,539.80
10/9/2015,539.80,3533043,534.48,541.79,530.27
10/8/2015,533.16,4666489,536.71,539.39,519.89
10/7/2015,541.94,3807102,541.79,542.00,529.00
10/6/2015,537.48,4541673,545.50,551.50,533.33
10/5/2015,543.68,3383967,536.99,545.91,536.00
10/2/2015,532.54,4592095,512.99,532.60,508.10
10/1/2015,520.72,3744188,511.00,520.80,506.00
9/30/2015,511.89,3996159,505.44,512.80,501.67
9/29/2015,496.07,4455453,506.00,511.48,490.50
9/28/2015,504.06,5416847,520.02,520.28,494.33
9/25/2015,524.25,3922075,542.57,542.80,521.40
9/24/2015,533.75,3494202,530.55,534.56,522.87
9/23/2015,536.07,2233675,538.30,541.21,534.00
9/22/2015,538.40,3833073,539.71,543.55,532.66
9/21/2015,548.39,3276266,544.33,549.78,539.59
9/18/2015,540.26,6154510,534.62,546.24,531.35
9/17/2015,538.87,4146066,526.98,546.97,526.57
9/16/2015,527.39,2249062,521.98,528.30,518.52
9/15/2015,522.37,2849063,523.25,527.92,517.20
9/14/2015,521.38,3127206,529.44,532.45,518.58
9/11/2015,529.44,3224850,521.07,529.44,520.61
9/10/2015,522.24,2568076,515.15,526.13,514.78
9/9/2015,516.89,4348685,524.00,529.95,515.06
9/8/2015,517.54,3805809,508.69,518.35,508.51
9/4/2015,499.00,2687005,497.65,502.85,495.64
9/3/2015,504.72,3143336,514.50,515.84,502.57
9/2/2015,510.55,3693798,505.09,510.86,497.72
9/1/2015,496.54,3850262,499.14,510.00,493.43
8/31/2015,512.89,2995288,516.44,519.41,509.07
8/28/2015,518.01,2744599,517.50,521.50,513.04
8/27/2015,518.37,6094488,513.71,522.69,507.26
8/26/2015,500.77,6336253,484.02,503.72,478.76
8/25/2015,466.37,5663689,487.49,489.44,466.25
8/24/2015,463.37,10073890,463.58,489.76,451.00
8/21/2015,494.47,6699569,507.36,512.33,494.47
8/20/2015,515.78,4396219,530.39,533.25,515.77
8/19/2015,532.92,2319977,533.74,537.25,529.00
8/18/2015,535.02,2070178,535.04,539.49,533.00
8/17/2015,535.22,2578646,531.29,538.74,527.12
8/14/2015,531.52,1992026,528.25,534.11,528.25
8/13/2015,529.66,2889732,527.37,534.66,525.48
8/12/2015,525.91,4013276,523.75,527.50,513.06
8/11/2015,527.46,2671531,523.65,528.98,522.00
8/10/2015,524.00,2608601,528.52,532.28,523.00
8/7/2015,522.62,3961597,529.16,529.46,518.21
8/6/2015,529.46,3814499,539.30,542.74,527.52
8/5/2015,537.01,2887675,538.80,539.14,534.12
8/4/2015,531.90,2926462,529.69,536.95,529.16
8/3/2015,535.03,3004564,537.45,540.44,529.36
7/31/2015,536.15,2980011,539.09,542.84,534.52
7/30/2015,536.76,3738558,527.65,539.20,524.29
7/29/2015,529.00,3742816,530.92,532.97,525.02
7/28/2015,526.03,5265864,536.00,536.39,523.12
7/27/2015,531.41,7485538,527.75,544.95,526.60
7/24/2015,529.42,21854940,578.99,580.57,529.35
7/23/2015,482.18,8904893,491.66,491.66,475.70
7/22/2015,488.27,3098513,485.99,492.50,484.90
7/21/2015,488.00,3160014,487.90,488.88,482.55
7/20/2015,488.10,4737976,492.57,493.20,485.40
7/17/2015,483.01,4927238,477.70,485.42,477.25
7/16/2015,475.48,4081118,465.50,475.88,464.80
7/15/2015,461.19,2983710,463.04,464.70,460.20
7/14/2015,465.57,4730098,462.32,469.60,458.16
7/13/2015,455.57,3946441,448.29,457.87,447.54
7/10/2015,443.51,2398160,440.49,444.72,439.00
7/9/2015,434.39,2266851,434.90,438.72,434.15
7/8/2015,429.70,2380426,434.35,435.99,428.83
7/7/2015,436.72,3453557,435.68,437.73,425.57
7/6/2015,436.04,1902889,435.23,439.73,433.52
7/2/2015,437.71,1341938,437.00,438.20,433.48
7/1/2015,437.39,1985409,439.35,440.00,435.58
6/30/2015,434.09,2595616,434.20,435.57,430.46
6/29/2015,429.86,2745119,434.98,437.00,429.00
6/26/2015,438.10,2623536,441.76,443.49,435.06
6/25/2015,440.10,2236818,438.07,443.47,436.39
6/24/2015,440.84,2619568,444.97,446.47,440.23
6/23/2015,445.99,3239099,435.59,447.04,433.69
6/22/2015,436.29,1768342,437.00,439.24,434.18
6/19/2015,434.92,4491439,440.26,444.99,433.24
6/18/2015,439.39,3374401,430.30,439.73,429.41
6/17/2015,427.81,2184858,428.36,431.35,424.75
6/16/2015,427.26,2296924,424.15,427.97,422.67
6/15/2015,423.67,2048590,427.66,428.05,422.64
6/12/2015,429.92,2052699,431.25,432.36,428.26
6/11/2015,432.97,2921969,432.29,438.89,431.47
6/10/2015,430.77,2170425,426.46,432.20,425.66
6/9/2015,425.48,2286910,422.96,427.49,419.14
6/8/2015,423.50,2171525,425.62,426.80,421.43
6/5/2015,426.95,1905461,429.66,430.80,426.50
6/4/2015,430.78,2508063,434.40,436.76,429.26
6/3/2015,436.59,2726798,434.40,438.39,432.75
6/2/2015,430.99,1669803,430.07,433.23,426.25
6/1/2015,430.92,2251885,430.40,433.16,426.20
5/29/2015,429.23,3014703,427.23,432.50,427.23
5/28/2015,426.57,1908236,429.71,431.35,425.47
5/27/2015,431.42,2227888,427.45,431.85,425.01
5/26/2015,425.47,2239411,426.20,427.00,422.00
5/22/2015,427.63,2018905,431.55,432.44,427.61
5/21/2015,431.63,4115003,428.00,436.90,428.00
5/20/2015,423.86,2192808,420.60,427.10,418.36
5/19/2015,421.71,2464309,424.87,428.24,420.63
5/18/2015,425.24,2389023,426.00,427.27,421.46
5/15/2015,426.00,4234294,428.00,430.40,424.30
5/14/2015,432.28,1883300,429.45,433.00,427.01
5/13/2015,426.87,1995586,429.98,433.53,425.80
5/12/2015,431.02,1946725,431.08,433.25,426.71
5/11/2015,432.85,2391479,432.51,439.00,431.37
5/8/2015,433.69,2907934,430.75,435.20,430.17
5/7/2015,426.88,2762915,424.15,428.50,422.85
5/6/2015,419.10,2548175,421.43,422.72,414.55
5/5/2015,421.19,2855612,422.85,427.51,421.02
5/4/2015,423.04,2267420,424.80,429.77,422.42
5/1/2015,422.87,3428724,423.82,425.64,416.00
4/30/2015,421.78,3645492,427.11,431.75,419.24
4/29/2015,429.37,3616655,426.75,434.24,426.03
4/28/2015,429.31,4134186,438.51,439.00,428.04
4/27/2015,438.56,5426185,443.86,446.99,437.41
4/24/2015,445.10,17160220,439.00,452.65,439.00
4/23/2015,389.99,7673583,390.21,391.88,386.15
4/22/2015,389.80,3470790,391.91,394.28,388.00
4/21/2015,391.18,4639595,391.31,394.60,386.80
4/20/2015,389.51,5005286,378.55,391.94,377.00
4/17/2015,375.56,3834778,382.63,383.56,374.40
4/16/2015,386.04,2074427,383.69,387.45,383.55
4/15/2015,383.45,1928677,384.65,385.78,381.64
4/14/2015,385.11,2582297,383.51,387.81,381.21
4/13/2015,382.36,1894399,383.53,385.28,380.14
4/10/2015,382.65,2572177,384.31,387.12,381.32
4/9/2015,383.54,2390424,380.66,384.42,378.80
4/8/2015,381.20,2634857,374.66,381.58,374.65
4/7/2015,374.41,1954217,376.15,379.31,374.03
4/6/2015,377.04,3043772,370.10,380.20,369.36
4/2/2015,372.25,1872952,370.50,373.28,369.00
4/1/2015,370.26,2454130,372.10,373.16,368.34
3/31/2015,372.10,2505578,373.24,377.70,371.51
3/30/2015,374.59,1818704,371.87,376.12,371.55
3/27/2015,370.56,2606063,367.11,373.17,366.57
3/26/2015,367.35,2929557,369.59,371.40,365.65
3/25/2015,370.96,3426602,375.17,380.50,370.29
3/24/2015,374.09,2225222,373.99,375.24,372.27
3/23/2015,375.11,2238723,378.07,381.77,374.94
3/20/2015,378.49,3752350,376.29,379.37,375.92
3/19/2015,373.24,1912973,373.87,377.11,372.19
3/18/2015,375.14,2645003,369.97,375.99,366.70
3/17/2015,371.92,2036686,371.11,374.50,369.64
3/16/2015,373.35,2352852,370.38,373.94,366.72
3/13/2015,370.58,2610510,371.52,373.99,366.68
3/12/2015,374.24,2809715,368.82,375.50,367.52
3/11/2015,366.37,2490279,370.61,373.35,366.26
3/10/2015,369.51,3111285,377.45,377.77,369.18
3/9/2015,378.56,2311182,378.40,379.33,375.28
3/6/2015,380.09,2625962,385.52,387.00,378.88
3/5/2015,387.83,2688444,385.61,388.42,383.89
3/4/2015,382.72,2255869,385.71,387.90,382.19
3/3/2015,384.61,1945787,383.95,386.10,381.60
3/2/2015,385.66,2134110,380.85,385.90,379.48
2/27/2015,380.16,2523659,384.00,385.99,379.79
2/26/2015,384.80,2684823,384.07,389.37,383.28
2/25/2015,385.37,3167481,377.27,387.85,376.54
2/24/2015,378.59,1920509,378.65,380.48,376.16
2/23/2015,380.14,2175306,383.44,384.54,378.00
2/20/2015,383.66,3219724,378.62,383.70,375.84
2/19/2015,379.00,2948520,373.49,381.88,373.43
2/18/2015,373.37,2648954,373.78,376.74,372.85
2/17/2015,375.43,3662187,377.72,379.99,372.67
2/13/2015,381.83,3472891,378.41,383.00,377.01
2/12/2015,377.17,2790630,375.10,378.51,373.15
2/11/2015,375.14,2785533,371.23,377.10,371.10
2/10/2015,373.00,2286489,371.19,374.30,368.51
2/9/2015,370.56,2675316,371.00,374.41,367.20
2/6/2015,374.28,3888587,374.87,375.99,371.01
2/5/2015,373.89,7243644,366.00,378.80,365.90
2/4/2015,364.75,4167409,358.38,367.50,358.23
2/3/2015,363.55,6209015,360.29,367.82,360.21
2/2/2015,364.47,10222230,350.05,365.00,350.01
1/30/2015,354.53,23846720,346.32,359.50,340.74
1/29/2015,311.78,8067441,304.73,312.80,299.33
1/28/2015,303.91,3057997,309.81,311.51,303.80
1/27/2015,306.75,2917710,306.30,310.24,302.63
1/26/2015,309.66,3168827,311.82,313.00,307.52
1/23/2015,312.39,4476045,308.08,316.93,307.72
1/22/2015,310.32,5338530,300.00,312.25,300.00
1/21/2015,297.25,10060450,289.64,306.00,287.26
1/20/2015,289.44,3065857,292.59,293.36,286.39
1/16/2015,290.74,3476787,286.28,290.79,285.25
1/15/2015,286.95,4410629,294.00,296.00,286.82
1/14/2015,293.27,5493402,291.93,295.91,286.50
1/13/2015,294.74,4135336,297.48,301.50,293.23
1/12/2015,291.41,3406438,297.56,298.51,289.28
1/9/2015,296.93,2589914,301.48,302.87,296.68
1/8/2015,300.46,3087475,300.32,303.14,296.11
1/7/2015,298.42,2630671,297.50,301.28,295.33
1/6/2015,295.29,3511003,302.24,303.00,292.38
1/5/2015,302.19,2768215,307.01,308.38,300.85
1/2/2015,308.52,2785167,312.58,314.75,306.96
12/31/2014,310.35,2048676,311.55,312.98,310.01
12/30/2014,310.30,2091432,309.91,313.94,309.34
12/29/2014,312.04,2998390,307.85,314.27,306.58
12/26/2014,309.09,2892910,305.00,310.78,303.81
12/24/2014,303.03,1518107,306.38,307.00,302.88
12/23/2014,306.29,2718349,306.98,307.49,303.25
12/22/2014,306.54,3845409,301.94,307.36,301.94
12/19/2014,299.90,8613310,296.91,301.54,295.52
12/18/2014,297.73,7704984,304.01,304.50,293.25
12/17/2014,298.88,4429917,296.37,299.67,293.03
12/16/2014,295.06,6489013,304.35,304.49,295.01
12/15/2014,306.07,3833767,308.87,310.86,302.15
12/12/2014,307.32,3159206,303.99,310.64,303.01
12/11/2014,307.36,3268194,307.89,312.64,306.01
12/10/2014,305.84,3243973,312.00,313.19,304.68
12/9/2014,312.50,4032614,302.99,313.64,301.14
12/8/2014,306.64,3633879,311.57,316.56,304.82
12/5/2014,312.63,3258869,316.80,316.93,310.84
12/4/2014,316.93,3293578,315.53,318.59,313.47
12/3/2014,316.50,5684164,325.73,326.77,314.36
12/2/2014,326.31,2784995,327.50,327.93,323.25
12/1/2014,326.00,4937256,338.12,340.64,325.93
11/28/2014,338.64,3051798,336.03,341.26,336.03
11/26/2014,333.57,1983512,333.78,334.65,331.75
11/25/2014,335.04,2560829,335.27,336.33,331.28
11/24/2014,335.64,2744717,334.78,337.39,333.60
11/21/2014,332.63,4459805,335.42,338.33,331.47
11/20/2014,330.54,3434710,324.00,332.67,323.33
11/19/2014,326.54,3273627,327.25,328.40,324.02
11/18/2014,324.93,3539161,323.99,329.56,323.25
11/17/2014,323.05,4774065,326.44,328.00,318.03
11/14/2014,327.82,8874017,317.12,332.88,316.40
11/13/2014,316.48,3673404,312.00,317.89,311.51
11/12/2014,311.51,2181448,310.75,312.58,308.79
11/11/2014,312.01,3800576,305.94,312.38,303.65
11/10/2014,305.11,2802611,300.00,305.80,300.00
11/7/2014,299.86,2643693,297.82,299.99,296.29
11/6/2014,296.64,3749179,296.69,297.00,292.29
11/5/2014,296.52,4671563,303.01,304.00,294.16
11/4/2014,302.81,3424454,303.99,304.25,300.17
11/3/2014,305.72,3240753,306.24,308.01,303.24
10/31/2014,305.46,4549267,305.15,305.72,301.50
10/30/2014,299.07,4047924,293.98,299.74,292.36
10/29/2014,294.12,4881538,299.11,299.61,293.07
10/28/2014,295.59,5553280,289.76,298.00,289.76
10/27/2014,289.97,5938196,285.70,290.42,285.02
10/24/2014,287.06,19785070,284.40,293.81,284.00
10/23/2014,313.18,8638059,313.40,316.80,311.40
10/22/2014,312.97,3124044,315.43,318.98,312.64
10/21/2014,315.33,3559258,309.90,315.64,307.07
10/20/2014,306.21,3233326,302.95,306.53,302.02
10/17/2014,303.64,4399931,307.15,309.20,302.72
10/16/2014,302.86,4729261,293.83,306.82,293.83
10/15/2014,305.97,5282651,304.35,307.90,299.10
10/14/2014,308.31,3382525,308.00,312.24,305.75
10/13/2014,306.45,4360893,309.87,313.20,303.47
10/10/2014,311.39,3681172,314.02,317.77,311.38
10/9/2014,315.37,3587626,321.49,322.27,314.52
10/8/2014,322.70,3450917,316.58,324.11,314.14
10/7/2014,316.98,2354960,319.43,322.00,316.67
10/6/2014,322.20,2286845,323.50,324.13,319.60
10/3/2014,322.74,3036577,320.36,325.16,319.53
10/2/2014,318.41,3562618,316.92,318.53,311.31
10/1/2014,317.46,3088712,322.04,322.17,315.55
9/30/2014,322.44,2635937,321.36,323.43,318.51
9/29/2014,321.82,1923889,320.50,323.75,319.00
9/26/2014,323.21,3635387,320.60,323.50,317.64
9/25/2014,321.93,2928653,327.99,328.54,321.40
9/24/2014,328.21,2640136,324.17,329.44,319.56
9/23/2014,323.63,2348623,322.46,327.60,321.25
9/22/2014,324.50,3109489,328.49,329.49,321.06
9/19/2014,331.32,6886162,327.60,332.76,325.57
9/18/2014,325.00,2576294,325.44,327.10,323.71
9/17/2014,324.00,4135926,327.76,328.00,321.52
9/16/2014,327.76,3259711,321.07,329.48,320.10
9/15/2014,323.89,3999817,330.91,331.33,319.00
9/12/2014,331.19,3422903,329.56,332.89,328.79
9/11/2014,330.52,2714887,329.94,333.01,326.39
9/10/2014,331.33,3792505,334.30,334.98,328.82
9/9/2014,329.75,4630850,341.61,341.76,329.18
9/8/2014,342.34,2953035,344.54,345.81,339.04
9/5/2014,346.38,2103892,346.30,346.83,342.50
9/4/2014,345.95,3952081,343.69,349.38,343.58
9/3/2014,339.00,1992490,342.54,343.27,337.55
9/2/2014,342.38,2325098,339.98,342.50,337.16
8/29/2014,339.04,1935571,341.76,341.82,337.68
8/28/2014,340.02,2252212,340.00,341.79,338.80
8/27/2014,343.18,2961440,342.09,346.67,341.34
8/26/2014,341.83,3635270,337.00,344.36,334.55
8/25/2014,334.02,1955360,333.21,336.77,332.71
8/22/2014,331.59,2211236,332.99,334.08,330.80
8/21/2014,332.91,1971026,336.48,336.58,332.23
8/20/2014,335.78,1810194,334.68,337.16,334.02
8/19/2014,335.13,1713724,334.87,335.81,333.01
8/18/2014,334.53,2484983,335.48,337.80,333.77
8/15/2014,333.63,3896625,334.00,335.00,328.32
8/14/2014,333.21,3415546,327.80,334.09,326.71
8/13/2014,326.28,4938152,327.60,331.72,326.14
8/12/2014,319.32,1912520,318.89,321.31,316.95
8/11/2014,318.33,2466110,318.48,320.38,316.88
8/8/2014,316.80,2705919,311.94,317.32,310.66
8/7/2014,311.45,2934804,315.21,315.88,309.66
8/6/2014,313.89,2293980,310.83,315.78,310.20
8/5/2014,312.32,2855471,313.30,314.55,310.06
8/4/2014,313.65,4196938,308.84,316.18,308.50
8/1/2014,307.06,7426529,313.69,315.83,304.59
7/31/2014,312.99,5185854,320.01,320.68,311.86
7/30/2014,322.51,3969035,321.45,322.73,318.50
7/29/2014,320.00,2881371,321.98,322.90,319.50
7/28/2014,320.41,5929736,324.25,324.82,316.50
7/25/2014,324.01,17841520,317.30,324.87,314.76
7/24/2014,358.61,6486896,359.98,364.85,358.52
7/23/2014,358.14,2669820,359.05,360.63,356.62
7/22/2014,360.84,2887247,355.25,362.93,355.25
7/21/2014,359.76,2278031,358.10,361.71,356.72
7/18/2014,358.66,3406759,354.40,359.68,352.08
7/17/2014,352.45,3634995,353.44,356.96,351.38
7/16/2014,355.90,3501540,355.62,359.32,353.00
7/15/2014,354.44,4168989,353.72,355.59,349.40
7/14/2014,355.32,5609792,347.03,355.77,345.36
7/11/2014,346.20,8298955,334.71,347.00,334.71
7/10/2014,327.92,2658989,324.34,329.98,322.65
7/9/2014,329.97,3163085,324.71,330.20,323.15
7/8/2014,323.81,4271547,333.10,333.74,321.40
7/7/2014,333.55,2128885,337.50,337.55,332.52
7/3/2014,337.49,1944300,334.83,338.30,333.08
7/2/2014,332.85,2680365,333.20,336.76,331.66
7/1/2014,332.39,3173633,325.86,333.20,325.10
6/30/2014,324.78,2671185,324.98,326.98,322.24
6/27/2014,324.57,2412654,325.88,326.52,323.27
6/26/2014,325.69,2698458,328.49,328.65,322.13
6/25/2014,327.44,2325141,324.33,328.15,321.74
6/24/2014,324.16,2626353,327.54,329.73,322.74
6/23/2014,327.24,2604785,323.33,327.55,321.41
6/20/2014,324.20,6053531,327.76,328.22,320.42
6/19/2014,327.00,5318838,335.26,338.90,325.98
6/18/2014,334.38,6356598,328.00,335.75,325.00
6/17/2014,325.62,2903522,327.54,331.34,325.23
6/16/2014,327.62,2395080,324.86,328.69,323.52
6/13/2014,326.27,2764742,327.05,329.30,323.53
6/12/2014,325.91,4259403,335.55,335.55,324.66
6/11/2014,335.20,4433947,336.00,340.72,333.88
6/10/2014,332.41,3619883,327.65,335.50,327.50
6/9/2014,327.50,3207844,331.57,333.00,325.65
6/6/2014,329.67,5242900,325.00,330.88,324.93
6/5/2014,323.57,7794053,308.10,327.94,306.90
6/4/2014,306.78,2104216,306.85,309.50,303.84
6/3/2014,307.19,2377995,305.75,307.92,305.07
6/2/2014,308.84,2203385,312.59,312.60,307.00
5/30/2014,312.55,4259611,314.43,314.65,307.57
5/29/2014,313.78,2363873,310.42,314.87,310.20
5/28/2014,310.16,2693201,309.50,313.82,307.42
5/27/2014,310.82,4860498,314.41,314.63,307.38
5/23/2014,312.24,3052372,305.46,312.35,304.90
5/22/2014,304.91,2575062,305.05,308.54,303.01
5/21/2014,305.01,3404723,302.21,305.96,301.52
5/20/2014,301.19,4090251,297.10,304.46,296.75
5/19/2014,296.76,2284218,295.76,299.00,293.81
5/16/2014,297.70,3635182,292.80,298.88,291.55
5/15/2014,295.19,4292196,298.02,299.20,290.38
5/14/2014,297.62,3323046,302.50,304.64,296.66
5/13/2014,304.64,3499423,302.60,305.60,300.75
5/12/2014,302.86,3726575,294.30,303.34,294.16
5/9/2014,292.24,4059948,290.57,293.68,284.38
5/8/2014,288.32,3845385,290.82,295.88,287.23
5/7/2014,292.71,7009526,295.56,296.40,286.68
5/6/2014,297.38,4676244,309.53,309.81,297.04
5/5/2014,310.05,2515219,306.37,310.23,305.00
5/2/2014,308.01,3995059,310.42,313.29,304.31
5/1/2014,307.89,4328379,304.13,310.48,304.00
4/30/2014,304.13,4082007,298.10,304.56,298.10
4/29/2014,300.38,6503357,296.44,301.84,290.45
4/28/2014,296.58,14477480,304.00,304.39,288.00
4/25/2014,303.83,16178060,316.25,316.49,302.71
4/24/2014,337.15,9071653,329.67,337.40,322.95
4/23/2014,324.58,3585766,333.06,333.13,323.39
4/22/2014,329.32,3709148,332.00,337.50,328.94
4/21/2014,330.87,2990747,323.97,331.15,322.31
4/17/2014,324.91,4298913,319.76,328.66,319.76
4/16/2014,323.68,4279829,321.17,324.00,314.71
4/15/2014,316.08,5397514,316.70,318.28,305.50
4/14/2014,315.91,4290192,317.67,320.48,311.28
4/11/2014,311.73,7285729,314.00,316.50,309.50
4/10/2014,317.11,6124760,330.60,331.00,316.50
4/9/2014,331.81,5056220,328.47,332.18,322.50
4/8/2014,327.07,6577434,321.88,328.00,318.44
